"_id","_index","_score","_type","coordinate.lat","coordinate.lon",crawler,created,"created_at_utc","favorite_count","geo.coordinate",hastags,"in_reply_to_name","in_reply_to_status","in_reply_to_user_id",language,lastaccess,link,"media.path","media.type","media.url","media_url",mentions,"mentions_id",message,"place.bounding_box.coordinates","place.bounding_box.type","place.country","place.country_code","place.full_name","place.id","place.name","place.place_type","place.province_id","place.province_name","place.url",radicalism,"retweeted_status.RT_count","retweeted_status.message","retweeted_status.name","retweeted_status.profile_img","retweeted_status.screen_name","retweeted_status.tweet_id","retweeted_status.user_id","rt_count",sentiment,source,truncated,type,"user.created_at","user.description","user.favourites_count","user.followers_count","user.friends_count","user.geo_enabled","user.id","user.id_str","user.lang","user.listed_count","user.location","user.name","user.profile_img","user.screen_name","user.statuses_count","user.time_zone","user.url","user.utc_offset","user.verified"
1268321322469257216,twitter,,tweet,,,search,"June 4th 2020, 06:19:02.000","June 4th 2020, 06:19:02.000",0,,"[]",,,,Indonesian,"June 7th 2020, 23:17:21.909","https://twitter.com/i/web/status/1268321322469257216","[]","[]","[]",,"[""handikov""]","[""1019018412""]","RT @handikov: Lihat ayat 1 kok jadi mikir ini kayak subsidi silang untuk perumahan ya alih2 menyisihkan up to 3% dr gaji untuk tambahan pem…",,,,,,,,,,,,"[""lainnya""]",1,"Lihat ayat 1 kok jadi mikir ini kayak subsidi silang untuk perumahan ya alih2 menyisihkan up to 3% dr gaji untuk tambahan pembiayaan beli rumah kita sendiri https://t.co/JmcC75cmgK","Dika F Herlambang","http://pbs.twimg.com/profile_images/1268822713704972288/zjW6xBfL_normal.jpg",handikov,1267969316563103745,1019018412,1,neutral,"Twitter for Android",false,RT,"Fri Jan 19 03:06:53 +0000 2018","50% #Blogger 50% #InsuranceAgent  | #Finance and #Tech in #SunshineYellow | #AgenAsuransi yang belajar #LiterasiKeuangan | ENFP | Adminnya @Sterawari",91,438,68,false,"954,188,384,989,200,384",954188384989200384,,2,"Jakarta Capital Region","Chernenko Panjaitan di","http://pbs.twimg.com/profile_images/1199714634099384322/ZBMqAmYe_normal.jpg",asmurcom,"10,704",,"https://t.co/ca62YcWGRv",,false
1268153275435454465,twitter,,tweet,,,search,"June 3rd 2020, 19:11:16.000","June 3rd 2020, 19:11:16.000",0,,"[]","Sandi_alfarizie",1268149498041167872,49246071,Indonesian,"June 8th 2020, 06:02:42.064","https://twitter.com/i/web/status/1268153275435454465","[]","[]","[]",,"[""Sandi_alfarizie"",""kueeboluu"",""Ramadha25011721"",""TirtoID""]","[""49246071"",""942828285871849472"",""1188629232735281152"",""4187275698""]","@Sandi_alfarizie @kueeboluu @Ramadha25011721 @TirtoID Mnurut pemahaman saya jg begitu pak, cair berupa surat berharga stelah pensiun / meninggal. Mungkin dikasihkan ke ahli waris kalau meninggal. Stau saya yg berhak ikut pembiayaan perumahan tsb itu hrs masyarakat berpenghasilan rendah (MBR). CMIIW",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Twitter for Android",false,mention,"Fri Sep 27 10:49:44 +0000 2013","ig: stellakarunia
personal tweets :)","15,423",942,106,false,"1,910,821,453",1910821453,,7,"Jakarta Barat",stellakarunia,"http://pbs.twimg.com/profile_images/1217438372651659264/0GroTC0Z_normal.jpg",StellaKarunia,"4,049",,,,false
1268121306404253697,twitter,,tweet,,,search,"June 3rd 2020, 17:04:14.000","June 3rd 2020, 17:04:14.000",0,,"[]",Tegaradit,1268119247600799749,142485644,Indonesian,"June 8th 2020, 06:02:42.083","https://twitter.com/i/web/status/1268121306404253697","[]","[]","[]",,"[]","[]","3% dengan detail: 0.5% dari pihak pemberi kerja, 2.5% dari pekerja (gaji). Untuk wirausaha dipotong langsung dari penghasilan. Tapera konsepnya subsidi silang, nantinya Tapera jadi sumber pendanaan untuk pengembangan perumahan bagi masyarakat berpenghasilan rendah - Menteri PUPR",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Twitter for Android",false,tweet,"Tue May 11 00:55:34 +0000 2010",,331,549,532,true,"142,485,644",142485644,,2,"PNK - SBY - JKT",tgradt,"http://pbs.twimg.com/profile_images/1235954890154717184/bikhnMkx_normal.jpg",Tegaradit,"12,389",,"https://t.co/FPeKvRRrtc",,false
1268117027933138944,twitter,,tweet,,,search,"June 3rd 2020, 16:47:14.000","June 3rd 2020, 16:47:14.000",0,,"[]",,,,Indonesian,"June 7th 2020, 23:17:21.942","https://twitter.com/i/web/status/1268117027933138944","[]","[]","[]",,"[""_dulldul""]","[""1185508727551492102""]","RT @_dulldul: Punten, mau mencari berkah dri twitter ya gais. 
*GARDENIA CITY*
*Perumahan Subsidi rasa CLUSTER*
Di  CIBITUNG
Bekasi
Cicilan…",,,,,,,,,,,,"[""no""]",2,"Punten, mau mencari berkah dri twitter ya gais. 
*GARDENIA CITY*
*Perumahan Subsidi rasa CLUSTER*
Di  CIBITUNG
Bekasi
Cicilan Flat 

Type  :  30/60

*Keunggulan* :
1. Sudah DOUBLE DINDING
2. Sudah ada dapur
3. Plafon tinggi 3,4 m
4. Bagian belakang sdh ditembok
(Cont.) https://t.co/ok3AqTntTC","Dul.","http://pbs.twimg.com/profile_images/1256601367327543296/7QMIR33K_normal.jpg","_dulldul",1268094617674629121,1185508727551492102,2,positive,"Twitter for Android",false,RT,"Tue Mar 12 13:12:13 +0000 2019","kamu siapa?","12,009","3,113","3,087",false,"1,105,456,459,578,404,864",1105456459578404864,,8,"Korea barat, samping Indonesia",aaaaaayaflu,"http://pbs.twimg.com/profile_images/1239812618061115392/F1KPW091_normal.jpg",adeliamayyz,"10,868",,,,false
1268105578087419904,twitter,,tweet,,,search,"June 3rd 2020, 16:01:44.000","June 3rd 2020, 16:01:44.000",0,,"[]",BintaraMunthe,1268101412430340097,1160438478548504577,Indonesian,"June 7th 2020, 23:17:21.959","https://twitter.com/i/web/status/1268105578087419904","[]","[]","[]",,"[""BintaraMunthe"",""kompascom"",""karniilyas""]","[""1160438478548504577"",""23343960"",""148472804""]","@BintaraMunthe @kompascom @karniilyas hahaha bangga betul banyak-banyakan hutang. 

padahal sekarang aja bokek, akhirnya hutang lagi, pake dana haji, naikin iuran bpjs, mau kenakan iuran perumahan, cabut subsidi,",,,,,,,,,,,,"[""no""]",,,,,,,,0,neutral,"Twitter Web App",false,mention,"Fri Jan 12 23:03:02 +0000 2018",,"5,024",497,553,false,"951,952,690,111,594,496",951952690111594496,,0,,bebrayan,"http://pbs.twimg.com/profile_images/1148806260889776128/ZbFLB2oS_normal.jpg",NgilmuKantiLaku,"22,378",,,,false
1268105437376737280,twitter,,tweet,,,search,"June 3rd 2020, 16:01:11.000","June 3rd 2020, 16:01:11.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:42.141","https://twitter.com/i/web/status/1268105437376737280","[]","[]","[]",,"[]","[]","Perum Perumnas berharap pengembangan sejumlah inovasi aplikasi sistem pengolahan big data dapat mempercepat penyerapan produk perumahan bagi masyarakat berpenghasilan rendah (MBR).
Selengkapnya 
https://t.co/keuVQnnNqN",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,positive,"Twitter Web App",false,tweet,"Fri Sep 06 06:36:25 +0000 2019","LEADING DISRUPTION ECONOMY",78,"1,329","2,272",false,"1,169,861,863,426,818,048",1169861863426818048,,1,Jakarta,"The Iconomics","http://pbs.twimg.com/profile_images/1169862066200408064/aR04hAYm_normal.jpg",theiconomic,"2,737",,"https://t.co/wS5pJqvBuT",,false
1268098583376441346,twitter,,tweet,,,search,"June 3rd 2020, 15:33:57.000","June 3rd 2020, 15:33:57.000",0,,"[]",,,,Indonesian,"June 7th 2020, 23:17:21.976","https://twitter.com/i/web/status/1268098583376441346","[]","[]","[]",,"[""_dulldul""]","[""1185508727551492102""]","RT @_dulldul: Punten, mau mencari berkah dri twitter ya gais. 
*GARDENIA CITY*
*Perumahan Subsidi rasa CLUSTER*
Di  CIBITUNG
Bekasi
Cicilan…",,,,,,,,,,,,"[""no""]",2,"Punten, mau mencari berkah dri twitter ya gais. 
*GARDENIA CITY*
*Perumahan Subsidi rasa CLUSTER*
Di  CIBITUNG
Bekasi
Cicilan Flat 

Type  :  30/60

*Keunggulan* :
1. Sudah DOUBLE DINDING
2. Sudah ada dapur
3. Plafon tinggi 3,4 m
4. Bagian belakang sdh ditembok
(Cont.) https://t.co/ok3AqTntTC","Dul.","http://pbs.twimg.com/profile_images/1256601367327543296/7QMIR33K_normal.jpg","_dulldul",1268094617674629121,1185508727551492102,2,positive,"Twitter for iPhone",false,RT,"Fri Aug 23 01:13:16 +0000 2019","UNFOLL GW TAMPOLL🥊 dahlaa pen cepet2 jadi MAGISTER👩🏻‍🎓🤲🏼","3,024","1,199","1,211",false,"1,164,706,886,404,362,240",1164706886404362241,,1,"May Lokeysen Ai now","MAKHLUK RANDOM🦥","http://pbs.twimg.com/profile_images/1252978293202018314/lz84dFG4_normal.jpg",aidesaigepti,"1,984",,,,false
1268093703786119169,twitter,,tweet,,,search,"June 3rd 2020, 15:14:33.000","June 3rd 2020, 15:14:33.000",0,,"[]",ucokakadabraa,1268049119710294016,1170573528552181760,Indonesian,"June 7th 2020, 23:17:21.993","https://twitter.com/i/web/status/1268093703786119169","[]","[]","[]",,"[""ucokakadabraa""]","[""1170573528552181760""]","@ucokakadabraa Iya soalnya saya pernah berkunjung ke lokasi perumahan yg di subsidi pemerintah, kacau kualitasnya. Mungkin bukan kesalahan pemerintah semata, bisa juga developernya yg nakal.",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Twitter for Android",false,mention,"Mon Nov 28 03:09:11 +0000 2011",,"5,872",11,266,false,"423,112,110",423112110,,0,,"Nur Alamsyah","http://pbs.twimg.com/profile_images/922041265893523456/cbwZgmdf_normal.jpg",NurAlamSyhClcap,"1,959",,,,false
1268090504379379716,twitter,,tweet,,,search,"June 3rd 2020, 15:01:50.000","June 3rd 2020, 15:01:50.000",1,,"[]",GundiDr,1268070392620412929,125924860,Indonesian,"June 8th 2020, 06:02:42.172","https://twitter.com/i/web/status/1268090504379379716","[]","[]","[]",,"[""GundiDr""]","[""125924860""]","@GundiDr Yang bisa mengajukan kredit perumahan ke tapera cuma yg termasuk dalam MBR (masyarakat berpenghasilan Rendah)

Yg gak tergolong MBR cuma dpt fasilitas tabungan pensiun
Intinya pemerintah gak mampu untuk membantu masyarakat berpenghasilan rendah, akhirnya kelas menengah yg disuruh",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,positive,"Twitter for Android",false,mention,"Mon Nov 12 05:37:47 +0000 2018","tidak ada yang spesial",48,686,100,false,"1,061,855,555,864,551,296",1061855555864551424,,1,,yuanda,"http://pbs.twimg.com/profile_images/1061856790747332608/YLrtjA-p_normal.jpg",yoeandha01,"2,393",,,,false
1268064735083155458,twitter,,tweet,,,search,"June 3rd 2020, 13:19:27.000","June 3rd 2020, 13:19:27.000",3,,"[]",VIVAcoid,1268062369466339328,41730943,Indonesian,"June 8th 2020, 06:02:42.206","https://twitter.com/i/web/status/1268064735083155458","[]","[]","[]",,"[""VIVAcoid""]","[""41730943""]","@VIVAcoid Pasti kadrun pada ribut... 😁😁😁
Tapera = Tabungan Perumahan Rakyat bagi mrk yg sudah punya rumah bisa diambil kembali plus bunganya... 

Bagi mrk yg belum punya rumah mempermudah kepemilikan rumah terutama buat Masyarakat Berpenghasilan Rendah..

https://t.co/8LlfzTAfdi",,,,,,,,,,,,"[""no""]",,,,,,,,0,negative,"Twitter for Android",false,mention,"Fri Mar 24 06:20:09 +0000 2017","pleasing everyone is impossible,
pissing everyone off is a piece of cake","10,804",743,789,false,"845,158,273,988,739,072",845158273988739074,,1,,"#MampirNgombe","http://pbs.twimg.com/profile_images/1145124169362767872/1FP6AlPQ_normal.jpg",Totok0912,"8,012",,,,false
1268042113331019776,twitter,,tweet,,,search,"June 3rd 2020, 11:49:33.000","June 3rd 2020, 11:49:33.000",0,,"[]",,,,Indonesian,"June 7th 2020, 23:28:23.604","https://twitter.com/i/web/status/1268042113331019776","[]","[]","[]","http://pbs.twimg.com/media/EZj9lRUUMAAAhco.jpg","[]","[]","Beli Rumah di Perumahan Subsidi? Ini Tipnya! https://t.co/EV3ddMbsfI https://t.co/DVI1ZgVjsz",,,,,,,,,,,,"[""no""]",,,,,,,,0,neutral,"dlvr.it",false,tweet,"Sat Feb 28 05:50:49 +0000 2015","Senyuman itu seperti perban, menutupi luka, tapi sakitnya masih terasa.",239,"2,627","3,128",false,"3,048,770,154",3048770154,,2,Bekasi,"Nathasya Octaavia","http://pbs.twimg.com/profile_images/575953573067911168/BOGp0MAN_normal.jpeg",NOctaavia,"1,123",,"https://t.co/m83qUQxu4K",,false
1268042114463436803,twitter,,tweet,,,search,"June 3rd 2020, 11:49:33.000","June 3rd 2020, 11:49:33.000",0,,"[]",,,,Indonesian,"June 7th 2020, 23:28:23.586","https://twitter.com/i/web/status/1268042114463436803","[]","[]","[]","http://pbs.twimg.com/media/EZj9lVRU4AA3xPN.jpg","[]","[]","Beli Rumah di Perumahan Subsidi? Ini Tipnya! https://t.co/6TVwnk2qSS https://t.co/QiG7KimYB3",,,,,,,,,,,,"[""no""]",,,,,,,,0,neutral,"dlvr.it",false,tweet,"Thu May 16 15:15:26 +0000 2013","https://t.co/ryGSdHXBv9",244,"2,539","2,224",false,"1,433,335,700",1433335700,,4,indonesia,"Ayu Octaavia","http://pbs.twimg.com/profile_images/578133504438857728/VERilazM_normal.jpeg","Ayu_Octaavia","2,574",,,,false
1268033137033965568,twitter,,tweet,,,search,"June 3rd 2020, 11:13:53.000","June 3rd 2020, 11:13:53.000",0,,"[]","nathanael_79",1268032521360400384,4743503480,Indonesian,"June 7th 2020, 23:28:23.621","https://twitter.com/i/web/status/1268033137033965568","[]","[]","[]",,"[""nathanael_79""]","[""4743503480""]","@nathanael_79 Aku gak dukung sih kalo subsidi silanh dalam hal perumahan. Beda kaya kesehatan yang emang bakalan kepake walau kita banyak sehatnya. Lagipula ini Tabungan bukan Kredit. Walau katanya di akhir bisa diambil sih, rasanya masih berat.",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,positive,"Twitter for Android",false,mention,"Mon Jun 04 01:40:28 +0000 2018","M-nya Maharika ya...

dmaharika at dinama dot id",374,77,174,true,"1,003,451,386,120,425,472",1003451386120425472,,0,"Cicalengka, Indonesia","Dima M Dinama","http://pbs.twimg.com/profile_images/1242573218486964224/_fnDkrBf_normal.jpg",dmaharika,"3,599",,"https://t.co/7WDZksaeax",,false
1268016160848506881,twitter,,tweet,,,search,"June 3rd 2020, 10:06:26.000","June 3rd 2020, 10:06:26.000","1,106",,"[]",,,,Indonesian,"June 8th 2020, 06:02:49.167","https://twitter.com/i/web/status/1268016160848506881","[]","[]","[]",,"[]","[]","Presiden Jokowi menandatangani PP Nomor 25 tahun 2020 tentang Penyelenggaraan Tabungan Perumahan Rakyat (Tapera). Dalam aturan itu, seluruh pekerja diwajibkan mengikuti program Tapera. 

https://t.co/MDagv9t8n1",,,,,,,,,,,,"[""lainnya""]",,,,,,,,762,negative,"Twitter for iPhone",false,tweet,"Tue Nov 10 06:15:05 +0000 2015","Jurnalisme data. Media analisis. Infografik ciamik.",974,"593,600",43,true,"4,187,275,698",4187275698,,814,Indonesia,tirtoid,"http://pbs.twimg.com/profile_images/1247774988255428609/N-TwVyFU_normal.jpg",TirtoID,"62,095",,"https://t.co/Ss5eQAlNn3",,true
1268012457513168897,twitter,,tweet,,,search,"June 3rd 2020, 09:51:43.000","June 3rd 2020, 09:51:43.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.544","https://twitter.com/i/web/status/1268012457513168897","[]","[]","[]","http://pbs.twimg.com/media/EZjinEvXQAMbklT.jpg","[]","[]","Potongan gaji bagi pekerja siap-siap bertambah. Selain BPJS Kesehatan dan BP Jamsostek, kini ada iuran tabungan perumahan rakyat (tapera). Itu menjadi sarana bagi para pekerja untuk memiliki rumah tinggal sendiri dan sifatnya wajib bagi seluruh pekerja.
… https://t.co/NC8ZP22xLw https://t.co/xnS7P0KByw",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,positive,IFTTT,false,tweet,"Mon Dec 21 06:01:31 +0000 2015","Akun Resmi Surat Kabar Pontianak Post",23,"1,580",429,true,"4,619,136,320",4619136320,,6,"Pontianak, Kalimantan Barat.","Pontianak Post","http://pbs.twimg.com/profile_images/793632377402646529/A5lrSjrn_normal.jpg",pontianakpost1,"32,168",,"https://t.co/tixTXvwPyT",,false
1268009865286426624,twitter,,tweet,,,search,"June 3rd 2020, 09:41:25.000","June 3rd 2020, 09:41:25.000",0,,"[]",silihungg,1268009420325138432,1143357045434773504,Indonesian,"June 8th 2020, 06:02:50.567","https://twitter.com/i/web/status/1268009865286426624","[]","[]","[]",,"[""silihungg"",""diFan711"",""setyaadi2"",""merfans""]","[""1143357045434773504"",""767828023"",""373748735"",""64173037""]","@silihungg @diFan711 @setyaadi2 @merfans jadi maksudnya mas ini apa? memang TAPERA (tabungan perumahan rakyat) dimana pekerja diwajibkan dipotong iuran setiap bulannya untuk pembiayaan perumahan (kategori pembiayaan sudah dijelaskan di aturan terkait)",,,,,,,,,,,,"[""no""]",,,,,,,,0,neutral,"Twitter Web App",false,mention,"Sun Apr 27 12:58:38 +0000 2014","Bahagia selamanya",509,105,50,true,"2,466,079,200",2466079200,,1,jakarta,apriyadi,"http://pbs.twimg.com/profile_images/1260060043765932034/C2Q9b5UL_normal.jpg",ApriyadiRomian,"2,736",,,,false
1268007144797777920,twitter,,tweet,,,search,"June 3rd 2020, 09:30:36.000","June 3rd 2020, 09:30:36.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.585","https://twitter.com/i/web/status/1268007144797777920","[]","[]","[]",,"[""DDTCNews""]","[""743982727095947265""]","RT @DDTCNews: Pemerintah akan memungut iuran sebesar 2,5% dari gaji pegawai untuk mengikuti kepesertaan Tabungan Perumahan Rakyat (Tapera)…",,,,,,,,,,,,"[""no""]",2,"Pemerintah akan memungut iuran sebesar 2,5% dari gaji pegawai untuk mengikuti kepesertaan Tabungan Perumahan Rakyat (Tapera) yang diatur dalam PP No. 25/2020.
Yuk baca berita selengkapnya di sini https://t.co/Z5C0fDcqaH

#tapera #iuran #gajipegawai #tapera https://t.co/wrUWaR5eHZ",DDTCNews,"http://pbs.twimg.com/profile_images/1199227548120412160/NErKObSv_normal.jpg",DDTCNews,1267997855194607616,743982727095947265,2,neutral,"Twitter Web App",false,RT,"Sat Mar 23 06:32:53 +0000 2013","Hi, I am here
Accounting",30,218,309,true,"1,290,630,325",1290630325,,2,Boyolali,Zakki,"http://pbs.twimg.com/profile_images/1267050651982299138/djrtRqUw_normal.jpg","zakki_chus","5,456",,,,false
1268007067358580738,twitter,,tweet,,,search,"June 3rd 2020, 09:30:17.000","June 3rd 2020, 09:30:17.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.601","https://twitter.com/i/web/status/1268007067358580738","[]","[]","[]","http://pbs.twimg.com/media/EZjdtS8XkAIU_rl.png","[]","[]","HARIAN PELITA JAKARTA - Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional (ATR/BPN) bersama Menteri Dalam Negeri (Mendagri), Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR), Menteri Lingkungan Hidup dan Kehutanan (LHK) dan https://t.co/RXv5FcbQTA https://t.co/dfeC5k9VWw",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Blog2Social APP",false,tweet,"Fri Apr 17 12:46:05 +0000 2020","Kami hadir di era digital setelah melewati 46 tahun sejak tahun 1974 dengan media cetak Harian Umum Pelita
kini kami pun memulai dengan media online",76,9,70,false,"1,251,129,662,765,272,832",1251129662765273094,,0,,"Harian Pelita","http://pbs.twimg.com/profile_images/1264615860267651072/Uk2l9duw_normal.jpg","harian_pelita",570,,,,false
1268006865935294464,twitter,,tweet,,,search,"June 3rd 2020, 09:29:29.000","June 3rd 2020, 09:29:29.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.618","https://twitter.com/i/web/status/1268006865935294464","[]","[]","[]",,"[""merfans""]","[""64173037""]","RT @merfans: Apakah ada yang hendak menggugat PP no. 25 tahun 2020 tentang Tabungan Perumahan Rakyat (Tapera)?

Pendapatan kalian dipotong…",,,,,,,,,,,,"[""lainnya""]",76,"Apakah ada yang hendak menggugat PP no. 25 tahun 2020 tentang Tabungan Perumahan Rakyat (Tapera)?

Pendapatan kalian dipotong untuk Tapera tapi mungkin Tapera tidak bisa kalian gunakan karena ketentuan Pasal 38 di PP ini? https://t.co/Zco5V2WuFt","Erfan Supradhono","http://pbs.twimg.com/profile_images/1269568273978404866/hbvh4S_Y_normal.jpg",merfans,1267768690281504769,64173037,76,neutral,"Twitter for Android",false,RT,"Wed Jun 10 08:31:38 +0000 2009","circling the sun while doing stupid shit(s) for 28 years","45,669","2,233",938,true,"46,067,940",46067940,,4,"Space Sector 2814","🦖🐧","http://pbs.twimg.com/profile_images/1221043971498987520/Mn0Ldnn__normal.jpg",dvlbrd,"58,949",,"https://t.co/TVmRHAQkW7",,false
1268006785647964160,twitter,,tweet,,,search,"June 3rd 2020, 09:29:10.000","June 3rd 2020, 09:29:10.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.637","https://twitter.com/i/web/status/1268006785647964160","[]","[]","[]",,"[""merfans""]","[""64173037""]","RT @merfans: Apakah ada yang hendak menggugat PP no. 25 tahun 2020 tentang Tabungan Perumahan Rakyat (Tapera)?

Pendapatan kalian dipotong…",,,,,,,,,,,,"[""lainnya""]",76,"Apakah ada yang hendak menggugat PP no. 25 tahun 2020 tentang Tabungan Perumahan Rakyat (Tapera)?

Pendapatan kalian dipotong untuk Tapera tapi mungkin Tapera tidak bisa kalian gunakan karena ketentuan Pasal 38 di PP ini? https://t.co/Zco5V2WuFt","Erfan Supradhono","http://pbs.twimg.com/profile_images/1269568273978404866/hbvh4S_Y_normal.jpg",merfans,1267768690281504769,64173037,76,neutral,"Twitter for Android",false,RT,"Tue Jul 27 12:08:07 +0000 2010","Manchester United. Spicy Seeker. Sambel Lovers.","3,070",262,234,true,"171,464,671",171464671,,1,"M16 0RA","Teddy Aditya","http://pbs.twimg.com/profile_images/1240954394419408896/v3oA6T8H_normal.jpg",mtedddy,"19,235",,,,false
1268006465631109123,twitter,,tweet,,,search,"June 3rd 2020, 09:27:54.000","June 3rd 2020, 09:27:54.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.654","https://twitter.com/i/web/status/1268006465631109123","[]","[]","[]","http://pbs.twimg.com/media/EZjdKRyX0AISf_x.png","[]","[]","HARIAN PELITA JAKARTA - Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional (ATR/BPN) bersama Menteri Dalam Negeri (Mendagri), Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR), Menteri Lingkungan Hidup dan Kehutanan (LHK) dan https://t.co/RXv5FcbQTA https://t.co/guZOixns13",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Blog2Social APP",false,tweet,"Fri Apr 17 12:46:05 +0000 2020","Kami hadir di era digital setelah melewati 46 tahun sejak tahun 1974 dengan media cetak Harian Umum Pelita
kini kami pun memulai dengan media online",76,9,70,false,"1,251,129,662,765,272,832",1251129662765273094,,0,,"Harian Pelita","http://pbs.twimg.com/profile_images/1264615860267651072/Uk2l9duw_normal.jpg","harian_pelita",570,,,,false
1268006457460453377,twitter,,tweet,,,search,"June 3rd 2020, 09:27:52.000","June 3rd 2020, 09:27:52.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.670","https://twitter.com/i/web/status/1268006457460453377","[]","[]","[]",,"[""writerinthedark""]","[""208435087""]","RT @writerinthedark: Tapera ini tuh maksudnya sebagian gaji kita diambil dan diputar pemerintah untuk bikin perumahan murah ya? Jadi intiny…",,,,,,,,,,,,"[""lainnya""]",24,"Tapera ini tuh maksudnya sebagian gaji kita diambil dan diputar pemerintah untuk bikin perumahan murah ya? Jadi intinya kita dipaksa investasi di real estate? Gue concern rumahnya ujung2nya yang beli investor, bukan rakyat yg emang beneran butuh tempat tinggal. https://t.co/vk2PTeORAG","☀️ utiuts 🌙","http://pbs.twimg.com/profile_images/1261959484777226246/08yl9dE-_normal.jpg",writerinthedark,1267750114577117185,208435087,24,neutral,"Twitter for Android",false,RT,"Tue Mar 09 08:07:02 +0000 2010","Main twitter untuk mengisi waktu luang. Constantly tired.",898,614,389,true,"121,364,790",121364790,,1,"West Nusa Tenggara, Indonesia",help,"http://pbs.twimg.com/profile_images/1260830685796765697/PyRa_JB8_normal.jpg",anncapek,"89,543",,"https://t.co/nHDqlP3l05",,false
1268006421058088960,twitter,,tweet,,,search,"June 3rd 2020, 09:27:43.000","June 3rd 2020, 09:27:43.000",6,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.686","https://twitter.com/i/web/status/1268006421058088960","[]","[]","[]","http://pbs.twimg.com/media/EZjdCZbUMAEYadY.jpg","[]","[]","Dinas Perumahan Rakyat dan Kawasan Permukiman Kab Jepara mengucapkan Selamat dan Sukses atas Pelantikan Bapak H. Dian Kristiandi S.Sos. Sebagai Bupati Jepara Sisa Masa Jabatan Tahun 2017-2022. Semoga Dapat Menjadi Pemimpin yang Amanah Bagi Seluruh Masyarakat Kabupaten Jepara. https://t.co/wO6PZtIBx2",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,positive,"Twitter Web App",false,tweet,"Mon Mar 09 02:56:56 +0000 2020","Akun Resmi Dinas Perumahan Rakyat dan Kawasan Permukiman
E-mail : disperkimjepara@gmail.com
Telp : (0291) 598039 
Fax : (0291) 598029",1,54,27,false,"1,236,848,332,623,888,640",1236848332623888384,,0,"Jl. Ki Mangun Sarkoro No. 39 ","DISPERKIM JEPARA","http://pbs.twimg.com/profile_images/1245929857298530309/6FWh59D-_normal.jpg",DisperkimJepara,13,,"https://t.co/hZD9hXNrIa",,false
1268005178659057664,twitter,,tweet,,,search,"June 3rd 2020, 09:22:47.000","June 3rd 2020, 09:22:47.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:50.703","https://twitter.com/i/web/status/1268005178659057664","[]","[]","[]",,"[]","[]","Iuran tapera, tabungan perumahan rakyat. Terus perumahan nya dimana lokasi nya ya?mau ngegusur apalagi yaa?Si corona aja belum beres uda ke yang laen laen jadi gimana ini https://t.co/ReJD6d0Eav","[""[\""[\\\""106.768\\\"",\\\""-6.57\\\""]\"",\""[\\\""106.822\\\"",\\\""-6.57\\\""]\"",\""[\\\""106.822\\\"",\\\""-6.503\\\""]\"",\""[\\\""106.768\\\"",\\\""-6.503\\\""]\""]""]",Polygon,Indonesia,ID,"Tanah Sareal, Indonesia",5e97cad851dc497f,"Tanah Sareal",city,32,"Jawa Barat","https://api.twitter.com/1.1/geo/id/5e97cad851dc497f.json","[""lainnya""]",,,,,,,,0,neutral,"Twitter for iPhone",false,tweet,"Fri Sep 25 09:57:15 +0000 2009","Zodiak Scorpio - Shio Monyet - Golongan Darah O. Silahkan deskripsikan sendiri.",406,374,"1,251",true,"77,179,256",77179256,,0,"Bogor, Jawa Barat","🌗 Riadhi Arisyi 🌓","http://pbs.twimg.com/profile_images/1221075913191780359/YjZLyssr_normal.jpg",arikuman,"11,584",,"https://t.co/ak7ZyxZw7i",,false
